epoch,station_name,train_loss,val_loss,val_acc,val_prec,val_rec,val_f1,time
3943,uka,0.05820780619978905,0.058200228959321976,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.026434+02:00
3944,uka,0.05820023640990257,0.058192647993564606,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.028293+02:00
3945,uka,0.0581926554441452,0.05818508192896843,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.030132+02:00
3946,uka,0.05818508192896843,0.05817751958966255,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.031976+02:00
3947,uka,0.05817751958966255,0.05816994979977608,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.033816+02:00
3948,uka,0.05816994234919548,0.0581623911857605,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.035661+02:00
3949,uka,0.0581623837351799,0.05815482139587402,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.037511+02:00
3950,uka,0.05815482139587402,0.05814726650714874,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.039345+02:00
3951,uka,0.05814727395772934,0.058139726519584656,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.041204+02:00
3952,uka,0.058139726519584656,0.05813217908143997,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.043060+02:00
3953,uka,0.05813217908143997,0.058124642819166183,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.044913+02:00
3954,uka,0.058124639093875885,0.0581170953810215,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.046766+02:00
3955,uka,0.0581170953810215,0.05810955539345741,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.048619+02:00
3956,uka,0.05810955539345741,0.05810203030705452,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.050440+02:00
3957,uka,0.05810203403234482,0.058094486594200134,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.052298+02:00
3958,uka,0.05809449404478073,0.05808696895837784,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.054128+02:00
3959,uka,0.05808697268366814,0.05807945504784584,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.055999+02:00
3960,uka,0.05807945504784584,0.05807192623615265,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.057831+02:00
3961,uka,0.05807192623615265,0.05806441977620125,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.059671+02:00
3962,uka,0.05806441977620125,0.05805690586566925,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.061498+02:00
3963,uka,0.05805690586566925,0.05804939195513725,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.063331+02:00
3964,uka,0.058049384504556656,0.05804188549518585,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.065167+02:00
3965,uka,0.05804188549518585,0.058034393936395645,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.067018+02:00
3966,uka,0.05803438648581505,0.058026887476444244,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.068864+02:00
3967,uka,0.058026887476444244,0.058019399642944336,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.070704+02:00
3968,uka,0.05801940709352493,0.05801190808415413,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.072552+02:00
3969,uka,0.05801190808415413,0.05800442770123482,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.074368+02:00
3970,uka,0.05800442025065422,0.05799693986773491,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.076220+02:00
3971,uka,0.05799693241715431,0.0579894594848156,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.078054+02:00
3972,uka,0.0579894594848156,0.05798198655247688,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.079894+02:00
3973,uka,0.05798198655247688,0.05797451734542847,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.081708+02:00
3974,uka,0.05797451734542847,0.05796704441308975,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.083549+02:00
3975,uka,0.05796704813838005,0.05795958265662193,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.085424+02:00
3976,uka,0.057959575206041336,0.05795212462544441,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.087260+02:00
3977,uka,0.05795212462544441,0.057944659143686295,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.089116+02:00
3978,uka,0.05794466659426689,0.05793720483779907,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.090957+02:00
3979,uka,0.057937201112508774,0.057929761707782745,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.092819+02:00
3980,uka,0.05792975425720215,0.05792230740189552,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.094660+02:00
3981,uka,0.05792230740189552,0.057914864271879196,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.096504+02:00
3982,uka,0.057914864271879196,0.05790742486715317,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.098328+02:00
3983,uka,0.05790742486715317,0.05789997801184654,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.100180+02:00
3984,uka,0.05789998546242714,0.05789255350828171,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.102032+02:00
3985,uka,0.05789255350828171,0.05788512900471687,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.103908+02:00
3986,uka,0.057885121554136276,0.05787770450115204,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.105726+02:00
3987,uka,0.05787770450115204,0.05787027254700661,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.107559+02:00
3988,uka,0.05787027254700661,0.05786285549402237,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.114488+02:00
3989,uka,0.05786285921931267,0.05785544216632843,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.117655+02:00
3990,uka,0.05785543471574783,0.057848043739795685,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.119838+02:00
3991,uka,0.05784803628921509,0.05784061923623085,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.121993+02:00
3992,uka,0.05784061923623085,0.057833220809698105,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.124216+02:00
3993,uka,0.05783320963382721,0.05782581865787506,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.126191+02:00
3994,uka,0.05782581865787506,0.057818420231342316,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.128033+02:00
3995,uka,0.057818420231342316,0.05781102180480957,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.129894+02:00
3996,uka,0.05781102180480957,0.05780363082885742,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.131755+02:00
3997,uka,0.05780363827943802,0.05779623985290527,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.133619+02:00
3998,uka,0.05779624730348587,0.05778886377811432,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.135449+02:00
3999,uka,0.05778886750340462,0.057781483978033066,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.137276+02:00
4000,uka,0.05778147652745247,0.057774100452661514,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.139122+02:00
4001,uka,0.057774100452661514,0.05776673182845116,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.140950+02:00
4002,uka,0.05776673182845116,0.057759352028369904,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.142821+02:00
4003,uka,0.05775934457778931,0.05775199085474014,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.144709+02:00
4004,uka,0.05775199085474014,0.05774463340640068,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.146553+02:00
4005,uka,0.057744625955820084,0.057737261056900024,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.148403+02:00
4006,uka,0.057737261056900024,0.05772991105914116,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.150250+02:00
4007,uka,0.05772991105914116,0.0577225498855114,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.152107+02:00
4008,uka,0.057722561061382294,0.05771521106362343,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.153926+02:00
4009,uka,0.05771521106362343,0.05770786106586456,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.155771+02:00
4010,uka,0.05770786851644516,0.05770053714513779,0.9857142857142858,0.9772727272727273,0.9772727272727273,0.9772727272727273,2021-10-15 15:24:54.157606+02:00
